OrganizationName,PatentFilerName,LinuxFoundationMembership,RepositoryFullName,RepositoryURL,RepositoryForks,RepositoryWatchers,RepositorySizeInKiloBytes,RepositoryName,GitHubOrgName,GitHubOrgURL,RespositoryDescription
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.preview.markdown,https://api.github.com/repos/c9/c9.ide.preview.markdown,2,0,79,c9.ide.preview.markdown,c9,https://github.com/c9,"The repository for c9.ide.preview.markdown, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.pubsub,https://api.github.com/repos/c9/c9.ide.pubsub,1,1,7,c9.ide.pubsub,c9,https://github.com/c9,"The repository for c9.ide.pubsub, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.readonly,https://api.github.com/repos/c9/c9.ide.readonly,3,0,16,c9.ide.readonly,c9,https://github.com/c9,"The repository for c9.ide.readonly, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.recentfiles,https://api.github.com/repos/c9/c9.ide.recentfiles,1,0,124,c9.ide.recentfiles,c9,https://github.com/c9,"The repository for c9.ide.recentfiles, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.remote,https://api.github.com/repos/c9/c9.ide.remote,1,0,232,c9.ide.remote,c9,https://github.com/c9,"The repository for c9.ide.remote, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.run,https://api.github.com/repos/c9/c9.ide.run,8,5,515,c9.ide.run,c9,https://github.com/c9,"The repository for c9.ide.run, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.run.build,https://api.github.com/repos/c9/c9.ide.run.build,3,2,198,c9.ide.run.build,c9,https://github.com/c9,"The repository for c9.ide.run.build, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.run.debug,https://api.github.com/repos/c9/c9.ide.run.debug,11,4,795,c9.ide.run.debug,c9,https://github.com/c9,"The repository for c9.ide.run.debug, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.save,https://api.github.com/repos/c9/c9.ide.save,3,0,156,c9.ide.save,c9,https://github.com/c9,"The repository for c9.ide.save, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.terminal.monitor,https://api.github.com/repos/c9/c9.ide.terminal.monitor,1,0,59,c9.ide.terminal.monitor,c9,https://github.com/c9,"The repository for c9.ide.terminal.monitor, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.theme.flat,https://api.github.com/repos/c9/c9.ide.theme.flat,1,0,59,c9.ide.theme.flat,c9,https://github.com/c9,"The repository for c9.ide.theme.flat, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.threewaymerge,https://api.github.com/repos/c9/c9.ide.threewaymerge,1,0,152,c9.ide.threewaymerge,c9,https://github.com/c9,"The repository for c9.ide.threewaymerge, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.undo,https://api.github.com/repos/c9/c9.ide.undo,1,0,128,c9.ide.undo,c9,https://github.com/c9,"The repository for c9.ide.undo, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.upload,https://api.github.com/repos/c9/c9.ide.upload,3,0,153,c9.ide.upload,c9,https://github.com/c9,"The repository for c9.ide.upload, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.welcome,https://api.github.com/repos/c9/c9.ide.welcome,2,0,124,c9.ide.welcome,c9,https://github.com/c9,"The repository for c9.ide.welcome, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language,https://api.github.com/repos/c9/c9.ide.language,7,3,839,c9.ide.language,c9,https://github.com/c9,"The repository for c9.ide.language, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.css,https://api.github.com/repos/c9/c9.ide.language.css,1,2,65,c9.ide.language.css,c9,https://github.com/c9,"The repository for c9.ide.language.css, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.generic,https://api.github.com/repos/c9/c9.ide.language.generic,1,0,79,c9.ide.language.generic,c9,https://github.com/c9,"The repository for c9.ide.language.generic, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.html,https://api.github.com/repos/c9/c9.ide.language.html,1,2,10,c9.ide.language.html,c9,https://github.com/c9,"The repository for c9.ide.language.html, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.html.diff,https://api.github.com/repos/c9/c9.ide.language.html.diff,1,1,55,c9.ide.language.html.diff,c9,https://github.com/c9,"The repository for c9.ide.language.html.diff, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.javascript,https://api.github.com/repos/c9/c9.ide.language.javascript,3,2,97,c9.ide.language.javascript,c9,https://github.com/c9,"The repository for c9.ide.language.javascript, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.javascript.immediate,https://api.github.com/repos/c9/c9.ide.language.javascript.immediate,1,1,10,c9.ide.language.javascript.immediate,c9,https://github.com/c9,"The repository for c9.ide.language.javascript.immediate, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.javascript.infer,https://api.github.com/repos/c9/c9.ide.language.javascript.infer,1,1,440,c9.ide.language.javascript.infer,c9,https://github.com/c9,"The repository for c9.ide.language.javascript.infer, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.jsonalyzer,https://api.github.com/repos/c9/c9.ide.language.jsonalyzer,4,0,396,c9.ide.language.jsonalyzer,c9,https://github.com/c9,"The repository for c9.ide.language.jsonalyzer, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.collab,https://api.github.com/repos/c9/c9.ide.collab,6,14,1466,c9.ide.collab,c9,https://github.com/c9,"The repository for c9.ide.collab, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.local,https://api.github.com/repos/c9/c9.ide.local,3,0,159,c9.ide.local,c9,https://github.com/c9,"The repository for c9.ide.local, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.find,https://api.github.com/repos/c9/c9.ide.find,2,1,81,c9.ide.find,c9,https://github.com/c9,"The repository for c9.ide.find, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.find.infiles,https://api.github.com/repos/c9/c9.ide.find.infiles,3,1,82,c9.ide.find.infiles,c9,https://github.com/c9,"The repository for c9.ide.find.infiles, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.find.replace,https://api.github.com/repos/c9/c9.ide.find.replace,2,0,79,c9.ide.find.replace,c9,https://github.com/c9,"The repository for c9.ide.find.replace, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/core,https://api.github.com/repos/c9/core,452,1283,21376,core,c9,https://github.com/c9,Cloud9 Core - Part of the Cloud9 SDK for Plugin Development
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.javascript.eslint,https://api.github.com/repos/c9/c9.ide.language.javascript.eslint,2,0,1504,c9.ide.language.javascript.eslint,c9,https://github.com/c9,"The repository for c9.ide.language.javascript.eslint, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.javascript.tern,https://api.github.com/repos/c9/c9.ide.language.javascript.tern,3,1,145,c9.ide.language.javascript.tern,c9,https://github.com/c9,"The repository for c9.ide.language.javascript.tern, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.run.debug.xdebug,https://api.github.com/repos/c9/c9.ide.run.debug.xdebug,3,5,67,c9.ide.run.debug.xdebug,c9,https://github.com/c9,Cloud9 debugger plugin for Xdebug
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.automate,https://api.github.com/repos/c9/c9.automate,1,0,132,c9.automate,c9,https://github.com/c9,"The repository for c9.automate, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/grav,https://api.github.com/repos/c9/grav,1,1,136,grav,c9,https://github.com/c9,Cloud9 plugin for the grav CMS
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.processlist,https://api.github.com/repos/c9/c9.ide.processlist,1,0,132,c9.ide.processlist,c9,https://github.com/c9,"The repository for c9.ide.processlist, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.scm,https://api.github.com/repos/c9/c9.ide.scm,6,1,418,c9.ide.scm,c9,https://github.com/c9,"The repository for c9.ide.scm, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/open-bitbucket-in-cloud9,https://api.github.com/repos/c9/open-bitbucket-in-cloud9,0,0,148,open-bitbucket-in-cloud9,c9,https://github.com/c9,Extension to open a BitBucket repository in Cloud9
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.test.mocha,https://api.github.com/repos/c9/c9.ide.test.mocha,1,0,69,c9.ide.test.mocha,c9,https://github.com/c9,"The repository for c9.ide.test.mocha, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.test,https://api.github.com/repos/c9/c9.ide.test,2,1,230,c9.ide.test,c9,https://github.com/c9,"The repository for c9.ide.test, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/templates,https://api.github.com/repos/c9/templates,54,35,1060,templates,c9,https://github.com/c9,Cloud9 Templates
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.python,https://api.github.com/repos/c9/c9.ide.language.python,4,5,83,c9.ide.language.python,c9,https://github.com/c9,"The repository for c9.ide.language.python, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/google.cloud,https://api.github.com/repos/c9/google.cloud,2,0,86,google.cloud,c9,https://github.com/c9,Cloud9 + Google Cloud Platform custom integration
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.go,https://api.github.com/repos/c9/c9.ide.language.go,1,2,238,c9.ide.language.go,c9,https://github.com/c9,"The repository for c9.ide.language.go, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.codeintel,https://api.github.com/repos/c9/c9.ide.language.codeintel,4,1,51,c9.ide.language.codeintel,c9,https://github.com/c9,"The repository for c9.ide.language.codeintel, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.guide,https://api.github.com/repos/c9/c9.ide.guide,2,0,32,c9.ide.guide,c9,https://github.com/c9,
Amazon,"AMAZON TECHNOLOGIES, INC.",None,c9/c9.ide.language.core,https://api.github.com/repos/c9/c9.ide.language.core,1,1,70,c9.ide.language.core,c9,https://github.com/c9,"The repository for c9.ide.language.core, a Cloud9 core plugin"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/asi-http-request,https://api.github.com/repos/goodreads/asi-http-request,1,1,4929,asi-http-request,goodreads,https://github.com/goodreads,"Easy to use CFNetwork wrapper for HTTP requests, Objective-C,  Mac OS X and iPhone"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/three20,https://api.github.com/repos/goodreads/three20,0,1,16030,three20,goodreads,https://github.com/goodreads,Three20 is an Objective-C library for iPhone developers
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/gr_autolink,https://api.github.com/repos/goodreads/gr_autolink,0,2,66,gr_autolink,goodreads,https://github.com/goodreads,The auto_link function from Rails
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/facebook-android-sdk,https://api.github.com/repos/goodreads/facebook-android-sdk,0,1,3742,facebook-android-sdk,goodreads,https://github.com/goodreads,Facebook SDK for Android
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/resque-loner,https://api.github.com/repos/goodreads/resque-loner,0,0,169,resque-loner,goodreads,https://github.com/goodreads,Support for unique jobs in defunkt/resque: Only one job with the same payload per queue.
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/cruisecontrol.rb,https://api.github.com/repos/goodreads/cruisecontrol.rb,0,0,43559,cruisecontrol.rb,goodreads,https://github.com/goodreads,CruiseControl for Ruby. Keep it simple.
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/magic_encoding_old,https://api.github.com/repos/goodreads/magic_encoding_old,0,0,97,magic_encoding_old,goodreads,https://github.com/goodreads,Easily manage magic comments for encoding for your ruby 1.9 applications
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/parallel_tests,https://api.github.com/repos/goodreads/parallel_tests,0,0,1064,parallel_tests,goodreads,https://github.com/goodreads,"Rails: 2 CPUs = 2x Testing Speed for RSpec, Test::Unit and Cucumber"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/sass-rails,https://api.github.com/repos/goodreads/sass-rails,0,0,833,sass-rails,goodreads,https://github.com/goodreads,Ruby on Rails stylesheet engine for Sass
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/Opentok-Ruby-SDK,https://api.github.com/repos/goodreads/Opentok-Ruby-SDK,0,0,281,Opentok-Ruby-SDK,goodreads,https://github.com/goodreads,Ruby gem for opentok api
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/react-rails,https://api.github.com/repos/goodreads/react-rails,0,0,2086,react-rails,goodreads,https://github.com/goodreads,Ruby gem for automatically transforming JSX and using React in Rails.
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/hologram,https://api.github.com/repos/goodreads/hologram,0,0,1193,hologram,goodreads,https://github.com/goodreads,A markdown based documentation system for style guides.
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/browserify-rails,https://api.github.com/repos/goodreads/browserify-rails,0,0,238,browserify-rails,goodreads,https://github.com/goodreads,Browserify + Rails = CommonJS Heaven
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/TTTAttributedLabel,https://api.github.com/repos/goodreads/TTTAttributedLabel,0,0,1184,TTTAttributedLabel,goodreads,https://github.com/goodreads,"A drop-in replacement for UILabel that supports attributes, data detectors, links, and more"
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/generator-react-component,https://api.github.com/repos/goodreads/generator-react-component,1,0,7,generator-react-component,goodreads,https://github.com/goodreads,
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/candygirl,https://api.github.com/repos/goodreads/candygirl,0,0,298,candygirl,goodreads,https://github.com/goodreads,A helper framework for iOS
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/generator-reflux-store,https://api.github.com/repos/goodreads/generator-reflux-store,1,0,8,generator-reflux-store,goodreads,https://github.com/goodreads,yeoman generator for reflux store and tests
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/PHFComposeBarView,https://api.github.com/repos/goodreads/PHFComposeBarView,0,0,435,PHFComposeBarView,goodreads,https://github.com/goodreads,Compose bar from iOS 7 Messages.app
Amazon,"AMAZON TECHNOLOGIES, INC.",None,goodreads/DTCoreText,https://api.github.com/repos/goodreads/DTCoreText,0,0,6142,DTCoreText,goodreads,https://github.com/goodreads,Methods to allow using HTML code with CoreText
Amazon,"AMAZON TECHNOLOGIES, INC.",None,IvonaSoftware/ivona-speechcloud-sdk-java,https://api.github.com/repos/IvonaSoftware/ivona-speechcloud-sdk-java,23,25,207,ivona-speechcloud-sdk-java,IvonaSoftware,https://github.com/IvonaSoftware,IVONA SpeechCloud SDK for Java
Amazon,"AMAZON TECHNOLOGIES, INC.",None,twitchtv/twitchtv.github.com,https://api.github.com/repos/twitchtv/twitchtv.github.com,6,4,1500,twitchtv.github.com,twitchtv,https://github.com/twitchtv,TwitchTV Technical Blog
Amazon,"AMAZON TECHNOLOGIES, INC.",None,TwitchScience/aws_utils,https://api.github.com/repos/TwitchScience/aws_utils,3,1,129,aws_utils,TwitchScience,https://github.com/TwitchScience,Assorted utilities to make interacting with aws better
Amazon,"AMAZON TECHNOLOGIES, INC.",None,TwitchScience/gologging,https://api.github.com/repos/TwitchScience/gologging,3,1,109,gologging,TwitchScience,https://github.com/TwitchScience,A reliable s3 back logger
Amazon,"AMAZON TECHNOLOGIES, INC.",None,TwitchScience/scoop_protocol,https://api.github.com/repos/TwitchScience/scoop_protocol,2,1,63,scoop_protocol,TwitchScience,https://github.com/TwitchScience,The communication protocol for services to perform actions on redshift
Amazon,"AMAZON TECHNOLOGIES, INC.",None,TwitchScience/spade_edge,https://api.github.com/repos/TwitchScience/spade_edge,3,0,1206,spade_edge,TwitchScience,https://github.com/TwitchScience,Our edge server
Amazon,"AMAZON TECHNOLOGIES, INC.",None,TwitchScience/spade,https://api.github.com/repos/TwitchScience/spade,3,1,61127,spade,TwitchScience,https://github.com/TwitchScience,Transforms incoming events into formats compatible for ingesting into Redshift
Amazon,"AMAZON TECHNOLOGIES, INC.",None,TwitchScience/blueprint,https://api.github.com/repos/TwitchScience/blueprint,3,6,3686,blueprint,TwitchScience,https://github.com/TwitchScience,Schema Server
Amazon,"AMAZON TECHNOLOGIES, INC.",None,TwitchScience/rs_ingester,https://api.github.com/repos/TwitchScience/rs_ingester,2,2,1327,rs_ingester,TwitchScience,https://github.com/TwitchScience,Coordinates importing files into redshift
Amazon,"AMAZON TECHNOLOGIES, INC.",None,TwitchScience/kinsumer,https://api.github.com/repos/TwitchScience/kinsumer,2,15,50,kinsumer,TwitchScience,https://github.com/TwitchScience,Native Go consumer for AWS Kinesis streams.
Amazon,"AMAZON TECHNOLOGIES, INC.",None,justintv/Twitch-API,https://api.github.com/repos/justintv/Twitch-API,447,1745,829,Twitch-API,justintv,https://github.com/justintv,A home for details about our API
Amazon,"AMAZON TECHNOLOGIES, INC.",None,justintv/twitch-js-sdk,https://api.github.com/repos/justintv/twitch-js-sdk,34,115,417,twitch-js-sdk,justintv,https://github.com/justintv,
Amazon,"AMAZON TECHNOLOGIES, INC.",None,justintv/hystrix-go,https://api.github.com/repos/justintv/hystrix-go,0,2,848,hystrix-go,justintv,https://github.com/justintv,"Netflix's Hystrix latency and fault tolerance library, for Go "
Amazon,"AMAZON TECHNOLOGIES, INC.",None,Zappos/zappos-rubygem,https://api.github.com/repos/Zappos/zappos-rubygem,5,9,1215,zappos-rubygem,Zappos,https://github.com/Zappos,Ruby bindings for the Zappos API (codenamed Patron). Patron : give it a shot!
Amazon,"AMAZON TECHNOLOGIES, INC.",None,Zappos/zappos-json,https://api.github.com/repos/Zappos/zappos-json,1,5,127,zappos-json,Zappos,https://github.com/Zappos,JSON serializer/de-serializer that uses code generation
Apple,"APPLE, INC.",None,apple/cups,https://api.github.com/repos/apple/cups,59,144,91054,cups,apple,https://github.com/apple,Official CUPS Sources
Apple,"APPLE, INC.",None,apple/swift-lldb,https://api.github.com/repos/apple/swift-lldb,87,365,110691,swift-lldb,apple,https://github.com/apple,This is the version of LLDB that supports the Swift programming language & REPL.
